chr8	1398397	1398683	lnc-DLGAP2-1:1	0.0	+	1398398	1398683	0,0,0	2	45,188,	0,98,
chr15	70588400	70590244	lnc-TLE3-2:2	0.0	-	70588401	70590244	0,0,0	2	262,108,	0,1736,
chrX	6687404	6895201	lnc-HDHD1-1:1	0.0	-	6687405	6895201	0,0,0	2	305,28,	0,207769,
chr5	80243529	80256189	lnc-DHFR-2:5	0.0	-	80243530	80256189	0,0,0	3	284,76,40,	0,618,12620,
chr6	160536100	160539659	lnc-SLC22A2-1:1	0.0	-	160536101	160539659	0,0,0	2	463,1442,	0,2117,
chr16	86254969	86259500	lnc-AC092327.1-2:7	0.0	-	86254970	86259500	0,0,0	3	410,341,48,	0,1153,4483,
chr4	152326702	152329162	lnc-SH3D19-1:2	0.0	-	152326703	152329162	0,0,0	2	58,828,	0,1632,
chr5	77161613	77178536	lnc-PDE8B-2:1	0.0	+	77161614	77178536	0,0,0	3	74,115,234,	0,8076,16689,
chr7	56736207	56742773	lnc-SUMF2-4:7	0.0	+	56736208	56742773	0,0,0	2	132,229,	0,6337,
chr12	103203060	103218177	lnc-PAH-1:1	0.0	-	103203061	103218177	0,0,0	5	3334,105,120,56,104,	0,4585,11815,13425,15013,
chr6	133409218	133427710	lnc-EYA4-1:1	0.0	+	133409219	133427710	0,0,0	6	498,1252,54,49,178,477,	0,738,8430,10190,11927,18015,
chr5	67946313	67951025	lnc-PIK3R1-4:2	0.0	+	67946314	67951025	0,0,0	2	493,126,	0,4586,
chrX	73040858	73061243	lnc-NAP1L2-1:4	0.0	-	73040859	73061243	0,0,0	7	6,1814,164,141,137,64,27,	0,5091,8044,10042,12214,16416,20358,
chr1	212603321	212606095	lnc-TMEM206-1:2	0.0	-	212603322	212606095	0,0,0	3	357,104,129,	0,1761,2645,
chr21	35339557	35340977	lnc-ATP5O-1:2	0.0	-	35339558	35340977	0,0,0	3	95,103,22,	0,976,1398,
chr3	3292370	3668980	lnc-CRBN-1:4	0.0	-	3292371	3668980	0,0,0	5	22,164,173,106,94,	0,86613,131791,376057,376516,
chr16	56145704	56170675	lnc-GNAO1-1:4	0.0	+	56145705	56170675	0,0,0	3	155,63,117,	0,13181,24854,
chr10	131170473	131179081	lnc-EBF3-3:2	0.0	-	131170474	131179081	0,0,0	3	915,225,175,	0,6538,8433,
chr5	163969121	163970248	lnc-MAT2B-3:3	0.0	+	163969122	163970248	0,0,0	2	140,397,	0,730,
chr22	27727379	27753582	lnc-CRYBA4-8:1	0.0	+	27727380	27753582	0,0,0	5	195,238,173,166,149,	0,282,3739,4678,26054,
chr4	152877105	152878332	lnc-FAM160A1-4:1	0.0	+	152877106	152878332	0,0,0	2	303,27,	0,1200,
chr10	6875609	6882671	lnc-AL137145.1-6:6	0.0	+	6875610	6882671	0,0,0	3	41,35,319,	0,4326,6743,
chr6	53655672	53659072	lnc-KLHL31-2:1	0.0	-	53655673	53659072	0,0,0	3	314,67,102,	0,2408,3298,
chr6	46459788	46500495	lnc-SLC25A27-1:1	0.0	+	46459789	46500495	0,0,0	3	76,175,371,	0,38165,40336,
chr6	160007988	160015671	lnc-SOD2-2:2	0.0	-	160007989	160015671	0,0,0	3	999,255,537,	0,1212,7146,
chr15	22195621	22199973	lnc-OR4M2-1:1	0.0	+	22195622	22199973	0,0,0	3	54,158,318,	0,2757,4034,
chr13	21769074	21771935	lnc-MRP63-1:1	0.0	+	21769075	21771935	0,0,0	2	45,243,	0,2618,
chr14	24198216	24198915	lnc-JPH4-1:3	0.0	-	24198217	24198915	0,0,0	2	417,129,	0,570,
chr15	93650544	93756182	lnc-CHD2-2:3	0.0	+	93650545	93756182	0,0,0	4	202,92,109,21,	0,34142,63127,105617,
chr16	54952777	54962690	lnc-IRX3-4:8	0.0	-	54952778	54962690	0,0,0	5	344,113,66,113,285,	0,1432,4719,6235,9628,
chr15	99934869	99936875	lnc-TTC23-2:1	0.0	-	99934870	99936875	0,0,0	2	729,185,	0,1821,
chr7	99517710	99519083	lnc-CYP3A43-1:2	0.0	+	99517711	99519083	0,0,0	2	55,277,	0,1096,
chr12	77705929	77710985	lnc-E2F7-2:1	0.0	-	77705930	77710985	0,0,0	2	81,276,	0,4780,
chr12	93569674	93575919	lnc-RP11-511B23.3.1-1:1	0.0	+	93569675	93575919	0,0,0	2	131,839,	0,5406,
chr9	110477205	110477768	lnc-AL162389.1-1:1	0.0	-	110477206	110477768	0,0,0	2	178,77,	0,486,
chr2	16213519	16221239	lnc-MYCN-2:2	0.0	+	16213520	16221239	0,0,0	3	45,209,220,	0,769,7500,
chr10	44357350	44476390	lnc-C10orf136-1:3	0.0	+	44357351	44476390	0,0,0	2	25,489,	0,118551,
chr10	131176946	131179054	lnc-EBF3-3:1	0.0	-	131176947	131179054	0,0,0	2	290,148,	0,1960,
chr10	42970938	42990784	lnc-BMS1-3:1	0.0	+	42970939	42990784	0,0,0	5	390,182,148,263,1322,	0,1770,11488,16589,18524,
chr3	83461693	83486809	lnc-CADM2-4:3	0.0	+	83461694	83486809	0,0,0	2	50,452,	0,24664,
chr1	11432761	11438744	lnc-UBIAD1-2:1	0.0	+	11432762	11438744	0,0,0	3	375,147,1401,	0,3190,4582,
chr20	17868006	17868804	lnc-SNX5-1:1	0.0	-	17868007	17868804	0,0,0	2	442,190,	0,608,
chr2	21267100	21268881	lnc-AC010872.2.1-2:1	0.0	+	21267101	21268881	0,0,0	2	389,1092,	0,689,
chr7	147338	149424	lnc-AC145676.2.1-2:4	0.0	-	147339	149424	0,0,0	3	501,87,96,	0,1193,1990,
chr22	49246607	49262410	lnc-FAM19A5-1:1	0.0	+	49246608	49262410	0,0,0	2	470,1029,	0,14774,
chr16	86232575	86233310	lnc-IRF8-4:3	0.0	+	86232576	86233310	0,0,0	2	143,193,	0,542,
chr1	242717037	242718022	lnc-PLD5-2:1	0.0	-	242717038	242718022	0,0,0	2	110,299,	0,686,
chr16	79709980	79762817	lnc-WWOX-2:4	0.0	+	79709981	79762817	0,0,0	5	125,299,68,320,32,	0,37752,38736,50273,52805,
chr20	22497126	22504856	lnc-FOXA2-3:3	0.0	-	22497127	22504856	0,0,0	4	519,297,268,266,	0,3935,6859,7464,
chr4	189332747	189358015	lnc-TRIML1-3:3	0.0	+	189332748	189358015	0,0,0	2	1178,158,	0,25110,
chr13	31626332	31627707	lnc-HSPH1-1:2	0.0	-	31626333	31627707	0,0,0	2	152,345,	0,1030,
chr20	24860689	24861148	lnc-C20orf3-2:1	0.0	-	24860690	24861148	0,0,0	2	190,173,	0,286,
chr1	8138469	8185235	lnc-PARK7-1:2	0.0	+	8138470	8185235	0,0,0	2	41,3702,	0,43064,
chr12	67285592	67301326	lnc-GRIP1-1:2	0.0	-	67285593	67301326	0,0,0	2	5288,51,	0,15683,
chr11	133523591	133689498	lnc-SPATA19-1:5	0.0	-	133523592	133689498	0,0,0	6	151,115,93,172,79,24,	0,71670,156380,157487,163011,165883,
chr5	82683973	82694107	lnc-XRCC4-1:2	0.0	+	82683974	82694107	0,0,0	3	215,76,65,	0,3152,10069,
chr11	119758323	119804313	lnc-CTD-2523D13.1.1-3:1	0.0	+	119758324	119804313	0,0,0	3	35,402,36,	0,25680,45954,
chr20	59044634	59048080	lnc-PPP1R3D-3:3	0.0	-	59044635	59048080	0,0,0	2	377,105,	0,3341,
chr12	95774451	95776303	lnc-RP11-167N24.6.1-1:2	0.0	-	95774452	95776303	0,0,0	2	283,76,	0,1776,
chr20	2187140	2238703	lnc-STK35-2:1	0.0	+	2187141	2238703	0,0,0	2	1025,104,	0,51459,
chr6	113944400	113953599	lnc-HDAC2-2:6	0.0	-	113944401	113953599	0,0,0	3	448,172,98,	0,4305,9101,
chr14	52306566	52311050	lnc-RP11-463J10.2.1-1:1	0.0	-	52306567	52311050	0,0,0	2	784,371,	0,4113,
chr20	54717439	54744424	lnc-CBLN4-1:1	0.0	-	54717440	54744424	0,0,0	4	208,215,130,224,	0,20254,24784,26761,
chr8	41041412	41042272	lnc-SFRP1-1:1	0.0	-	41041413	41042272	0,0,0	2	38,202,	0,658,
chr1	246953925	246955687	lnc-SCCPDH-1:11	0.0	+	246953926	246955687	0,0,0	2	223,329,	0,1433,
chr2	30555415	30582422	lnc-LBH-2:1	0.0	+	30555416	30582422	0,0,0	3	37,210,89,	0,17387,26918,
chr20	62133639	62136464	lnc-PPDPF-1:6	0.0	+	62133640	62136464	0,0,0	2	168,208,	0,2617,
chr15	91203464	91208176	lnc-CRTC3-2:1	0.0	+	91203465	91208176	0,0,0	3	591,91,591,	0,1159,4121,
chr14	82071698	82074212	lnc-SEL1L-1:3	0.0	-	82071699	82074212	0,0,0	3	200,67,245,	0,1777,2269,
chr20	7234697	7238913	lnc-HAO1-1:2	0.0	-	7234698	7238913	0,0,0	3	2800,120,169,	0,2924,4047,
chr5	87578550	87581720	lnc-RASA1-3:20	0.0	+	87578551	87581720	0,0,0	3	133,77,160,	0,276,3010,
chr7	154795153	154797463	lnc-AC093726.6.1-1:3	0.0	+	154795154	154797463	0,0,0	2	253,1792,	0,518,
chr22	17594679	17596583	lnc-IL17RA-1:1	0.0	+	17594680	17596583	0,0,0	2	787,964,	0,940,
chr19	28230526	28284713	lnc-UQCRFS1-6:9	0.0	-	28230527	28284713	0,0,0	4	98,243,233,274,	0,6479,53381,53913,
chr8	71437328	71448723	lnc-TRAM1-1:1	0.0	-	71437329	71448723	0,0,0	3	259,239,1275,	0,2967,10120,
chr11	38639774	38641425	lnc-LRRC4C-5:6	0.0	-	38639775	38641425	0,0,0	2	195,170,	0,1481,
chr1	167498602	167502878	lnc-CREG1-1:1	0.0	-	167498603	167502878	0,0,0	2	890,379,	0,3897,
chr5	72236630	72251181	lnc-ZNF366-4:1	0.0	-	72236631	72251181	0,0,0	2	247,341,	0,14210,
chr7	153086675	153092639	lnc-DPP6-3:1	0.0	+	153086676	153092639	0,0,0	2	140,113,	0,5851,
chr8	109264294	109271716	lnc-TTC35-3:1	0.0	+	109264295	109271716	0,0,0	2	177,352,	0,7070,
chr8	129096766	129113488	lnc-MYC-2:31	0.0	+	129096767	129113488	0,0,0	3	101,137,263,	0,11997,16459,
chr7	95289644	95311461	lnc-DYNC1I1-1:2	0.0	+	95289645	95311461	0,0,0	5	71,89,158,71,130,	0,11298,12221,19537,21687,
chr11	119600108	119610354	lnc-CTD-2523D13.1.1-1:1	0.0	+	119600109	119610354	0,0,0	5	76,203,94,112,114,	0,252,4258,7408,10132,
chr18	73959767	73971999	lnc-RP11-17M16.1.1-4:2	0.0	+	73959768	73971999	0,0,0	6	32,234,110,105,192,228,	0,3305,9011,9646,11325,12004,
chr17	35289408	35293921	lnc-ACACA-1:2	0.0	-	35289409	35293921	0,0,0	2	1403,59,	0,4454,
chr6	81128030	81172878	lnc-BCKDHB-1:1	0.0	+	81128031	81172878	0,0,0	2	36,290,	0,44558,
chr3	12512284	12516738	lnc-TSEN2-1:1	0.0	+	12512285	12516738	0,0,0	3	292,110,177,	0,2877,4277,
chr15	26696897	26704712	lnc-GABRB3-2:2	0.0	-	26696898	26704712	0,0,0	5	117,113,109,79,226,	0,310,4403,6425,7589,
chr8	101439819	101443195	lnc-ANKRD46-1:4	0.0	-	101439820	101443195	0,0,0	2	1777,74,	0,3302,
chr17	46713900	46716647	lnc-HOXB7-1:2	0.0	-	46713901	46716647	0,0,0	2	235,200,	0,2547,
chr20	44963602	44968432	lnc-SLC35C2-1:1	0.0	-	44963603	44968432	0,0,0	2	269,92,	0,4738,
chr5	68430028	68455323	lnc-CCDC125-2:1	0.0	-	68430029	68455323	0,0,0	2	401,90,	0,25205,
chr11	119897509	119899695	lnc-AP000679.2.1-1:4	0.0	+	119897510	119899695	0,0,0	2	402,147,	0,2039,
chr11	71213027	71213692	lnc-DHCR7-1:1	0.0	-	71213028	71213692	0,0,0	2	458,16,	0,649,
chr8	128867393	128944934	lnc-MYC-2:12	0.0	+	128867394	128944934	0,0,0	3	172,410,224,	0,35441,77317,
chr12	109154468	109162474	lnc-SSH1-1:1	0.0	-	109154469	109162474	0,0,0	2	371,135,	0,7871,
chr11	115754859	115757277	lnc-CADM1-3:1	0.0	-	115754860	115757277	0,0,0	2	222,32,	0,2386,
chr22	20851570	20853638	lnc-ZNF74-1:9	0.0	+	20851571	20853638	0,0,0	3	283,125,111,	0,1383,1957,
chr8	95649927	95650636	lnc-KIAA1429-1:1	0.0	-	95649928	95650636	0,0,0	2	43,372,	0,337,
chr10	3730917	3731751	lnc-KLF6-1:2	0.0	-	3730918	3731751	0,0,0	2	308,139,	0,695,
chrX	1862406	1862778	lnc-ASMT-3:1	0.0	+	1862407	1862778	0,0,0	2	180,99,	0,273,
chr1	226409811	226410285	lnc-MIXL1-1:1	0.0	+	226409812	226410285	0,0,0	2	114,246,	0,228,
chr5	99744622	99756201	lnc-FAM174A-1:3	0.0	+	99744623	99756201	0,0,0	3	109,69,248,	0,10526,11331,
chr2	45401698	45402931	lnc-SRBD1-3:4	0.0	-	45401699	45402931	0,0,0	2	28,678,	0,555,
chr3	156817267	156818591	lnc-LEKR1-2:6	0.0	+	156817268	156818591	0,0,0	2	103,117,	0,1207,
chr18	22515986	22520458	lnc-HRH4-4:1	0.0	+	22515987	22520458	0,0,0	2	93,521,	0,3951,
chr5	1041183	1045593	lnc-SLC12A7-1:15	0.0	-	1041184	1045593	0,0,0	2	541,174,	0,4236,
chr2	238165789	238166289	lnc-AC112715.2.1-1:2	0.0	+	238165790	238166289	0,0,0	2	47,217,	0,283,
chr3	147713538	147724874	lnc-ZIC1-3:4	0.0	+	147713539	147724874	0,0,0	2	101,500,	0,10836,
chr13	75126983	75131242	lnc-UCHL3-5:3	0.0	+	75126984	75131242	0,0,0	4	57,81,104,1881,	0,321,1810,2378,
chr13	64241813	64291151	lnc-PCDH20-9:2	0.0	-	64241814	64291151	0,0,0	4	159,154,24,69,	0,19721,46671,49269,
chr19	33793794	33796704	lnc-CEBPG-1:1	0.0	+	33793795	33796704	0,0,0	2	636,1421,	0,1489,
chr2	65257848	65265912	lnc-CEP68-1:1	0.0	+	65257849	65265912	0,0,0	3	98,314,1169,	0,231,6895,
chr1	25589877	25594374	lnc-SYF2-1:1	0.0	-	25589878	25594374	0,0,0	2	110,144,	0,4353,
chr2	65681084	65683653	lnc-SPRED2-1:1	0.0	-	65681085	65683653	0,0,0	3	32,101,215,	0,1709,2354,
chr4	45194850	45197494	lnc-GUF1-2:1	0.0	+	45194851	45197494	0,0,0	3	28,151,51,	0,1063,2593,
chr22	20401138	20420591	lnc-AC007663.1-4:1	0.0	+	20401139	20420591	0,0,0	3	46,84,160,	0,3018,19293,
chr12	46777591	46888165	lnc-SLC38A2-1:4	0.0	-	46777592	46888165	0,0,0	2	860,111,	0,110463,
chr19	36800486	36812155	lnc-ZNF146-1:2	0.0	+	36800487	36812155	0,0,0	3	274,114,234,	0,2937,11435,
chr2	9705802	9715727	lnc-IAH1-1:2	0.0	+	9705803	9715727	0,0,0	2	37,284,	0,9641,
chr21	42953358	42954625	lnc-MX1-1:1	0.0	+	42953359	42954625	0,0,0	2	35,1147,	0,120,
chr14	45551562	45552164	lnc-FKBP3-2:1	0.0	-	45551563	45552164	0,0,0	2	317,94,	0,508,
chrX	109700007	109839249	lnc-AMMECR1-1:1	0.0	-	109700008	109839249	0,0,0	2	435,63,	0,139179,
chr3	53112199	53120488	lnc-RFT1-1:2	0.0	-	53112200	53120488	0,0,0	2	28,723,	0,7566,
chr10	10429715	10504510	lnc-C10orf31-4:4	0.0	-	10429716	10504510	0,0,0	3	30,177,359,	0,34845,74436,
chr2	7865832	7870454	lnc-RNF144A-3:1	0.0	+	7865833	7870454	0,0,0	2	152,88,	0,4534,
chr8	57406840	57472135	lnc-PENK-2:13	0.0	-	57406841	57472135	0,0,0	3	2052,447,124,	0,25839,65171,
chr3	67891018	67939460	lnc-FAM19A1-1:4	0.0	+	67891019	67939460	0,0,0	3	245,120,27,	0,3638,48415,
chr2	61370702	61372026	lnc-USP34-1:2	0.0	-	61370703	61372026	0,0,0	3	378,98,119,	0,601,1205,
chr1	56441022	56483498	lnc-PRKAA2-4:1	0.0	+	56441023	56483498	0,0,0	2	122,102,	0,42374,
chr10	60226957	60227567	lnc-BICC1-1:1	0.0	+	60226958	60227567	0,0,0	2	125,360,	0,250,
chr2	46656275	46671219	lnc-AC018682.6.1-1:2	0.0	+	46656276	46671219	0,0,0	5	143,28,100,276,37,	0,1039,10990,11959,14907,
chr1	93770667	93804931	lnc-TMED5-1:15	0.0	-	93770668	93804931	0,0,0	4	360,95,127,18,	0,19524,20658,34246,
chr1	244270666	244272313	lnc-ZNF238-1:1	0.0	+	244270667	244272313	0,0,0	2	231,336,	0,1311,
chr8	65919159	65930062	lnc-BHLHE22-3:1	0.0	+	65919160	65930062	0,0,0	3	52,79,179,	0,8624,10724,
chr16	54881114	54882400	lnc-IRX3-2:1	0.0	-	54881115	54882400	0,0,0	2	371,348,	0,938,
chr16	80103297	80195993	lnc-DYNLRB2-1:1	0.0	+	80103298	80195993	0,0,0	2	113,218,	0,92478,
chr11	119897460	119899696	lnc-AP000679.2.1-1:1	0.0	+	119897461	119899696	0,0,0	2	451,145,	0,2091,
chr2	23240996	23313708	lnc-AC011239.1.1-5:4	0.0	-	23240997	23313708	0,0,0	7	131,67,109,129,71,119,91,	0,855,2159,7696,9742,12417,72621,
chr3	197185275	197193976	lnc-FYTTD1-1:1	0.0	+	197185276	197193976	0,0,0	2	138,488,	0,8213,
chr6	139613503	139645051	lnc-TXLNB-2:1	0.0	-	139613504	139645051	0,0,0	2	95,188,	0,31360,
chr9	65467782	65469026	lnc-RP11-262H14.4.1-5:1	0.0	+	65467783	65469026	0,0,0	2	63,356,	0,888,
chr1	224954601	224961043	lnc-CNIH3-1:2	0.0	+	224954602	224961043	0,0,0	2	254,169,	0,6273,
chr4	104346222	104360998	lnc-CISD2-3:4	0.0	+	104346223	104360998	0,0,0	3	120,112,217,	0,11869,14559,
chr18	41904286	41906443	lnc-SYT4-2:2	0.0	-	41904287	41906443	0,0,0	3	283,277,232,	0,830,1925,
chr20	11849721	11859032	lnc-JAG1-3:3	0.0	-	11849722	11859032	0,0,0	3	26,83,131,	0,1571,9180,
chr7	77619700	77624259	lnc-PHTF2-1:1	0.0	+	77619701	77624259	0,0,0	3	294,199,71,	0,600,4488,
chr15	25261086	25281638	lnc-SNURF-1:4	0.0	+	25261087	25281638	0,0,0	5	139,122,42,135,14109,	0,3087,3888,4650,6443,
chr21	38580803	38592892	lnc-TTC3-1:2	0.0	+	38580804	38592892	0,0,0	3	42,103,354,	0,151,11735,
chr18	61672061	61688260	lnc-SERPINB8-1:1	0.0	+	61672062	61688260	0,0,0	2	53,2395,	0,13804,
chr8	144507226	144511408	lnc-RHPN1-2:1	0.0	+	144507227	144511408	0,0,0	2	90,1880,	0,2302,
chr10	45449005	45451176	lnc-TMEM72-1:2	0.0	+	45449006	45451176	0,0,0	2	105,260,	0,1911,
chr1	247496211	247556671	lnc-NLRP3-1:1	0.0	+	247496212	247556671	0,0,0	2	1045,28,	0,60432,
chr20	46683232	46692077	lnc-NCOA3-8:3	0.0	+	46683233	46692077	0,0,0	2	136,679,	0,8166,
chr17	77893207	77899334	lnc-CCDC40-1:2	0.0	+	77893208	77899334	0,0,0	2	168,410,	0,5717,
chr7	96250838	96276378	lnc-AC092031.1-1:11	0.0	-	96250839	96276378	0,0,0	2	1117,1343,	0,24197,
chr2	132160473	132166617	lnc-PLEKHB2-1:2	0.0	+	132160474	132166617	0,0,0	4	351,235,70,1200,	0,2312,4562,4944,
chr16	53412401	53423133	lnc-RBL2-1:1	0.0	+	53412402	53423133	0,0,0	2	115,5048,	0,5684,
chr21	46707966	46717268	lnc-ADARB1-3:2	0.0	+	46707967	46717268	0,0,0	3	193,88,6883,	0,1299,2419,
chr12	24920106	24927568	lnc-LRMP-2:3	0.0	+	24920107	24927568	0,0,0	2	54,664,	0,6798,
chr13	81278917	81280841	lnc-SPRY2-3:1	0.0	-	81278918	81280841	0,0,0	2	150,266,	0,1658,
chr16	54958848	54963045	lnc-IRX3-4:1	0.0	-	54958849	54963045	0,0,0	2	277,364,	0,3833,
chr3	184451846	184456867	lnc-EIF2B5-2:8	0.0	+	184451847	184456867	0,0,0	3	182,220,445,	0,3493,4576,
chr19	23487808	23493434	lnc-AC092329.1-2:6	0.0	-	23487809	23493434	0,0,0	4	125,174,107,85,	0,3917,5315,5541,
chr7	57469683	57472194	lnc-ZNF479-2:1	0.0	-	57469684	57472194	0,0,0	2	1158,435,	0,2076,
chr5	42153042	42157540	lnc-OXCT1-1:10	0.0	-	42153043	42157540	0,0,0	2	734,497,	0,4001,
chrX	102213937	102219282	lnc-RAB40AL-1:3	0.0	+	102213938	102219282	0,0,0	2	124,2749,	0,2596,
chr2	207504796	207506006	lnc-ADAM23-1:1	0.0	+	207504797	207506006	0,0,0	2	106,460,	0,750,
chr9	137371780	137375298	lnc-RXRA-1:1	0.0	+	137371781	137375298	0,0,0	3	27,224,792,	0,2289,2726,
chr12	54122653	54125008	lnc-HOXC13-2:3	0.0	+	54122654	54125008	0,0,0	3	73,147,184,	0,1066,2171,
chr19	20326954	20331228	lnc-ZNF682-1:1	0.0	-	20326955	20331228	0,0,0	2	1171,97,	0,4177,
chr6	14431957	14463629	lnc-CD83-2:1	0.0	+	14431958	14463629	0,0,0	3	348,104,303,	0,25248,31369,
chr7	12907229	12913136	lnc-VWDE-3:1	0.0	-	12907230	12913136	0,0,0	2	191,145,	0,5762,
chr2	92176818	92179491	lnc-AC233263.1-1:1	0.0	-	92176819	92179491	0,0,0	2	101,433,	0,2240,
chr2	45167292	45169012	lnc-SIX2-2:2	0.0	-	45167293	45169012	0,0,0	2	680,164,	0,1556,
chr4	33517098	33522181	lnc-PCDH7-13:1	0.0	+	33517099	33522181	0,0,0	2	11,246,	0,4837,
chr1	223354485	223361496	lnc-DISP1-3:1	0.0	+	223354486	223361496	0,0,0	3	149,118,220,	0,5687,6791,
chr2	176986338	176987094	lnc-AC009336.1-1:1	0.0	-	176986339	176987094	0,0,0	2	77,347,	0,409,
chr1	212804579	212805859	lnc-BATF3-2:4	0.0	-	212804580	212805859	0,0,0	2	226,146,	0,1134,
chr4	76280530	76283545	lnc-THAP6-2:3	0.0	+	76280531	76283545	0,0,0	2	67,355,	0,2660,
chr14	81636145	81638207	lnc-TSHR-1:1	0.0	+	81636146	81638207	0,0,0	2	22,1347,	0,715,
chr7	56731012	56742773	lnc-SUMF2-4:4	0.0	+	56731013	56742773	0,0,0	2	36,229,	0,11532,
chr6	53426086	53481967	lnc-KLHL31-1:6	0.0	-	53426087	53481967	0,0,0	4	3132,140,183,284,	0,3461,8134,55597,
chr14	88039859	88192324	lnc-GALC-2:4	0.0	-	88039860	88192324	0,0,0	2	343,26,	0,152439,
chr18	3466270	3478939	lnc-TGIF1-1:1	0.0	+	3466271	3478939	0,0,0	3	85,170,186,	0,854,12483,
chr17	56066402	56070840	lnc-VEZF1-1:5	0.0	-	56066403	56070840	0,0,0	2	225,3831,	0,607,
chr1	57093428	57110930	lnc-C1orf168-2:3	0.0	-	57093429	57110930	0,0,0	3	299,125,40,	0,15744,17462,
chr5	133135129	133136073	lnc-TCF7-3:2	0.0	+	133135130	133136073	0,0,0	2	48,688,	0,256,
chr6	154679595	154683278	lnc-IPCEF1-1:1	0.0	-	154679596	154683278	0,0,0	2	38,540,	0,3143,
chr14	27068450	27204578	lnc-FOXG1-7:3	0.0	+	27068451	27204578	0,0,0	4	943,139,93,134,	0,37950,131819,135994,
chr1	88994517	88995833	lnc-GTF2B-2:2	0.0	-	88994518	88995833	0,0,0	2	256,28,	0,1288,
chr14	96039941	96045018	lnc-GLRX5-1:3	0.0	+	96039942	96045018	0,0,0	2	78,1253,	0,3824,
chr14	99750983	99752177	lnc-BCL11B-1:4	0.0	-	99750984	99752177	0,0,0	2	878,35,	0,1159,
chrX	115033603	115085422	lnc-RP1-241P17.4.1-3:1	0.0	-	115033604	115085422	0,0,0	3	1879,71,129,	0,29115,51690,
chr14	101936416	101937343	lnc-RTL1-7:1	0.0	-	101936417	101937343	0,0,0	2	106,472,	0,455,
chr16	85319913	85337002	lnc-FAM92B-1:1	0.0	-	85319914	85337002	0,0,0	6	315,57,139,116,230,652,	0,461,2392,3404,14231,16437,
chr16	86508050	86532172	lnc-MTHFSD-1:10	0.0	-	86508051	86532172	0,0,0	4	2755,250,152,143,	0,15819,16408,23979,
chr6	169818924	169846389	lnc-WDR27-1:8	0.0	-	169818925	169846389	0,0,0	4	2345,2746,72,262,	0,8648,11811,27203,
chr21	23582257	23793139	lnc-NCAM2-4:1	0.0	+	23582258	23793139	0,0,0	3	306,79,50,	0,2796,210832,
chr6	45523579	45544508	lnc-SUPT3H-1:11	0.0	-	45523580	45544508	0,0,0	2	1316,493,	0,20436,
chr12	92751372	92757553	lnc-CLLU1OS-1:1	0.0	-	92751373	92757553	0,0,0	2	78,187,	0,5994,
chr11	10905705	10920824	lnc-ZBED5-1:4	0.0	-	10905706	10920824	0,0,0	2	966,146,	0,14973,
chr1	106590149	106615790	lnc-VAV3-1:5	0.0	-	106590150	106615790	0,0,0	3	768,114,211,	0,1555,25430,
chr16	51421605	51543870	lnc-SALL1-3:4	0.0	-	51421606	51543870	0,0,0	4	1058,127,105,49,	0,16807,107407,122216,
chr10	114700566	114704207	lnc-TCF7L2-1:3	0.0	+	114700567	114704207	0,0,0	2	352,190,	0,3451,
chr8	122709843	123006159	lnc-RP11-785H20.1.1-1:2	0.0	+	122709844	123006159	0,0,0	5	159,132,153,102,323,	0,9940,191220,205834,295993,
chr9	752721	755507	lnc-C9orf66-2:1	0.0	-	752722	755507	0,0,0	2	135,276,	0,2510,
chr13	24905587	24911256	lnc-C1QTNF9-1:1	0.0	+	24905588	24911256	0,0,0	2	87,480,	0,5189,
chr1	225888417	225904065	lnc-SRP9-1:2	0.0	+	225888418	225904065	0,0,0	2	391,318,	0,15330,
chr7	62809447	62812151	lnc-AC006455.1-1:1	0.0	+	62809448	62812151	0,0,0	2	479,175,	0,2529,
chr12	28723547	28734479	lnc-CCDC91-1:1	0.0	+	28723548	28734479	0,0,0	3	649,99,1695,	0,2625,9237,
chr9	98527279	98538745	lnc-C9orf102-3:1	0.0	+	98527280	98538745	0,0,0	3	42,167,1688,	0,4945,9778,
chr10	38734346	38738964	lnc-ZNF37A-3:6	0.0	+	38734347	38738964	0,0,0	3	189,58,2222,	0,2245,2396,
chr15	36606145	36619385	lnc-MEIS2-4:1	0.0	-	36606146	36619385	0,0,0	2	520,51,	0,13189,
chr10	43916036	43918820	lnc-ZNF487P-1:1	0.0	+	43916037	43918820	0,0,0	2	478,1703,	0,1081,
chr14	27067610	27132931	lnc-FOXG1-7:1	0.0	+	27067611	27132931	0,0,0	3	144,139,113,	0,38790,65208,
chr4	156364757	156368776	lnc-GUCY1A3-2:2	0.0	+	156364758	156368776	0,0,0	2	115,157,	0,3862,
chr12	126630052	126650670	lnc-DHX37-5:6	0.0	-	126630053	126650670	0,0,0	4	94,143,111,46,	0,7607,7836,20572,
chr2	12246709	12271674	lnc-LPIN1-1:7	0.0	+	12246710	12271674	0,0,0	3	101,134,243,	0,234,24722,
chr3	75273687	75289618	lnc-FRG2C-4:1	0.0	+	75273688	75289618	0,0,0	2	22,283,	0,15648,
chr1	78695384	78717210	lnc-PTGFR-1:6	0.0	+	78695385	78717210	0,0,0	3	29,190,33,	0,20483,21793,
chr14	101360440	101364125	lnc-DLK1-5:1	0.0	+	101360441	101364125	0,0,0	3	667,168,196,	0,768,3489,
chr16	24247403	24249367	lnc-PRKCB-1:1	0.0	+	24247404	24249367	0,0,0	2	54,166,	0,1798,
